GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1500000US250251206001,250251206001,"Block Group 1, Census Tract 1206, Suffolk County, Massachusetts",342,75,27,22,22,20,9,14,0,12,0,12,0,12,9,14,13,15,0,12,0,12,0,12,0,12,0,12,13,15,0,12,9,13,0,12,4,6,5,8,0,12,0,12,0,12,0,12,0,12,5,8,0,12,0,12,0,12,5,8,315,79,116,53,89,49,0,12,82,49,7,10,0,12,27,28,20,26,0,12,20,26,0,12,0,12,7,10,0,12,0,12,7,10,0,12,199,70,50,32,30,27,10,13,10,14,0,12,149,71,6,9,59,52,62,44,22,21
1500000US250251206002,250251206002,"Block Group 2, Census Tract 1206, Suffolk County, Massachusetts",404,81,17,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,12,5,9,0,12,5,9,0,12,0,12,12,9,9,8,3,5,0,12,0,12,387,81,146,68,142,67,0,12,87,57,48,35,7,11,4,7,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,4,7,241,84,102,62,0,12,44,33,58,53,0,12,139,67,5,8,94,45,12,18,28,42
1500000US250251206003,250251206003,"Block Group 3, Census Tract 1206, Suffolk County, Massachusetts",340,63,25,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,20,0,12,0,12,0,12,0,12,0,12,25,20,8,9,17,18,0,12,0,12,315,65,206,48,196,49,0,12,95,42,40,37,61,27,10,12,0,12,0,12,0,12,0,12,0,12,10,12,0,12,6,10,0,12,4,7,109,60,18,20,0,12,6,10,12,16,0,12,91,59,11,16,61,55,10,14,9,13
1500000US250251207001,250251207001,"Block Group 1, Census Tract 1207, Suffolk County, Massachusetts",372,56,60,39,19,21,14,19,0,12,0,12,14,19,0,12,5,9,0,12,0,12,0,12,0,12,0,12,5,9,0,12,0,12,5,9,0,12,41,32,10,11,4,6,6,9,0,12,0,12,31,31,10,16,21,26,0,12,0,12,312,67,173,70,137,58,0,12,102,47,29,31,6,9,36,35,15,25,0,12,15,25,0,12,0,12,21,25,0,12,17,24,4,7,0,12,139,47,59,30,3,5,25,24,17,16,14,14,80,45,3,5,61,43,5,8,11,12
1500000US250251207002,250251207002,"Block Group 2, Census Tract 1207, Suffolk County, Massachusetts",652,65,84,44,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,9,14,0,12,75,46,36,42,14,23,0,12,22,34,0,12,39,26,0,12,11,19,28,19,0,12,568,62,201,52,164,45,0,12,71,25,48,36,45,19,37,33,16,28,0,12,16,28,0,12,0,12,21,17,0,12,12,13,5,9,4,7,367,62,177,53,0,12,115,47,38,29,24,19,190,57,0,12,78,39,31,19,81,42
1500000US250251301001,250251301001,"Block Group 1, Census Tract 1301, Suffolk County, Massachusetts",480,100,34,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,38,0,12,0,12,0,12,0,12,0,12,34,38,0,12,0,12,18,30,16,25,446,104,313,97,254,97,20,30,99,77,105,68,30,33,59,57,35,43,0,12,22,35,0,12,13,22,24,38,0,12,0,12,24,38,0,12,133,82,0,12,0,12,0,12,0,12,0,12,133,82,0,12,19,30,48,46,66,64
1500000US250251301002,250251301002,"Block Group 2, Census Tract 1301, Suffolk County, Massachusetts",926,132,73,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,73,59,0,12,0,12,0,12,0,12,0,12,73,59,0,12,0,12,73,59,0,12,853,144,432,161,326,107,0,12,221,98,66,50,39,36,106,137,94,136,0,12,0,12,94,136,0,12,12,19,0,12,0,12,0,12,12,19,421,139,123,78,41,37,42,47,23,36,17,28,298,112,0,12,126,84,86,61,86,72
1500000US250251301003,250251301003,"Block Group 3, Census Tract 1301, Suffolk County, Massachusetts",352,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,352,75,268,98,222,90,0,12,17,27,146,88,59,33,46,53,0,12,0,12,0,12,0,12,0,12,46,53,0,12,24,38,0,12,22,34,84,62,15,24,0,12,0,12,0,12,15,24,69,58,0,12,0,12,56,54,13,21
1500000US250251301004,250251301004,"Block Group 4, Census Tract 1301, Suffolk County, Massachusetts",297,72,36,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,43,21,34,0,12,0,12,0,12,21,34,15,25,0,12,0,12,15,25,0,12,261,76,182,76,132,74,0,12,53,56,67,48,12,20,50,46,0,12,0,12,0,12,0,12,0,12,50,46,0,12,0,12,19,30,31,35,79,48,31,34,0,12,0,12,0,12,31,34,48,42,0,12,17,27,17,26,14,22
1500000US250251301005,250251301005,"Block Group 5, Census Tract 1301, Suffolk County, Massachusetts",386,133,24,41,24,41,0,12,0,12,0,12,0,12,0,12,24,41,0,12,0,12,0,12,0,12,0,12,24,41,0,12,0,12,24,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,362,135,186,102,116,73,0,12,100,71,0,12,16,25,70,72,25,41,0,12,0,12,25,41,0,12,45,53,0,12,21,34,24,38,0,12,176,115,36,41,0,12,19,29,0,12,17,27,140,116,0,12,140,116,0,12,0,12
1500000US250251301006,250251301006,"Block Group 6, Census Tract 1301, Suffolk County, Massachusetts",114,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,114,66,75,64,75,64,0,12,51,57,10,17,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,41,0,12,0,12,0,12,0,12,0,12,39,41,0,12,0,12,39,41,0,12
1500000US250251301007,250251301007,"Block Group 7, Census Tract 1301, Suffolk County, Massachusetts",323,112,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,15,24,308,115,308,115,190,90,0,12,101,52,50,59,39,34,118,88,68,71,0,12,0,12,68,71,0,12,50,54,0,12,25,40,25,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251302001,250251302001,"Block Group 1, Census Tract 1302, Suffolk County, Massachusetts",236,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,236,61,184,59,136,44,0,12,28,27,77,33,31,21,48,43,48,43,0,12,0,12,48,43,0,12,0,12,0,12,0,12,0,12,0,12,52,38,19,30,0,12,19,30,0,12,0,12,33,24,0,12,0,12,0,12,33,24
1500000US250251302002,250251302002,"Block Group 2, Census Tract 1302, Suffolk County, Massachusetts",402,94,58,58,58,58,6,10,0,12,0,12,0,12,6,10,52,57,0,12,0,12,0,12,0,12,0,12,52,57,0,12,27,40,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,344,91,164,50,130,47,0,12,63,37,36,28,31,24,34,25,10,16,0,12,10,16,0,12,0,12,24,19,0,12,0,12,17,17,7,12,180,95,92,70,0,12,58,59,9,15,25,40,88,72,0,12,9,15,55,68,24,18
1500000US250251302003,250251302003,"Block Group 3, Census Tract 1302, Suffolk County, Massachusetts",565,91,32,35,32,35,0,12,0,12,0,12,0,12,0,12,32,35,0,12,0,12,0,12,0,12,0,12,32,35,0,12,24,34,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,533,92,326,83,292,73,0,12,32,30,130,52,130,50,34,42,0,12,0,12,0,12,0,12,0,12,34,42,0,12,27,41,0,12,7,10,207,77,74,48,0,12,15,19,59,49,0,12,133,63,4,6,11,16,77,58,41,28
1500000US250251302004,250251302004,"Block Group 4, Census Tract 1302, Suffolk County, Massachusetts",261,50,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,9,14,252,51,165,44,132,45,0,12,15,18,89,40,28,22,33,26,0,12,0,12,0,12,0,12,0,12,33,26,0,12,0,12,18,20,15,17,87,48,66,43,0,12,27,26,30,33,9,14,21,19,0,12,0,12,7,11,14,15
1500000US250251302005,250251302005,"Block Group 5, Census Tract 1302, Suffolk County, Massachusetts",394,75,27,26,10,16,10,16,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,20,0,12,0,12,0,12,0,12,0,12,17,20,0,12,0,12,17,20,0,12,367,80,245,80,212,78,0,12,83,65,91,41,38,23,33,23,19,21,0,12,11,16,8,13,0,12,14,15,0,12,0,12,14,15,0,12,122,51,66,36,0,12,31,28,0,12,35,23,56,36,0,12,11,19,31,28,14,15
1500000US250251303001,250251303001,"Block Group 1, Census Tract 1303, Suffolk County, Massachusetts",325,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,325,66,253,77,253,77,0,12,78,46,153,66,22,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,72,44,22,20,0,12,0,12,13,14,9,15,50,37,0,12,8,15,23,25,19,22
1500000US250251303002,250251303002,"Block Group 2, Census Tract 1303, Suffolk County, Massachusetts",452,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,452,84,345,82,275,72,0,12,166,63,82,41,27,25,70,45,27,31,0,12,19,28,0,12,8,12,43,30,0,12,0,12,30,23,13,19,107,49,30,24,0,12,0,12,30,24,0,12,77,45,0,12,8,14,8,14,61,47
1500000US250251303003,250251303003,"Block Group 3, Census Tract 1303, Suffolk County, Massachusetts",276,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,276,61,219,59,173,60,0,12,36,33,77,35,60,38,46,36,0,12,0,12,0,12,0,12,0,12,46,36,0,12,0,12,18,26,28,25,57,37,0,12,0,12,0,12,0,12,0,12,57,37,0,12,0,12,13,19,44,36
1500000US250251303004,250251303004,"Block Group 4, Census Tract 1303, Suffolk County, Massachusetts",460,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,460,95,330,89,288,90,0,12,152,78,88,50,48,31,42,30,24,22,0,12,0,12,24,22,0,12,18,20,0,12,0,12,0,12,18,20,130,73,89,66,0,12,30,48,59,51,0,12,41,34,0,12,21,26,0,12,20,22
1500000US250251303005,250251303005,"Block Group 5, Census Tract 1303, Suffolk County, Massachusetts",248,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,248,59,147,72,96,53,0,12,14,22,76,55,6,10,51,53,5,8,0,12,5,8,0,12,0,12,46,52,0,12,0,12,46,52,0,12,101,47,0,12,0,12,0,12,0,12,0,12,101,47,0,12,9,14,64,40,28,25
1500000US250251304021,250251304021,"Block Group 1, Census Tract 1304.02, Suffolk County, Massachusetts",442,101,46,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,57,0,12,0,12,0,12,0,12,0,12,46,57,0,12,10,17,0,12,36,56,396,100,198,98,139,75,0,12,26,45,71,58,42,35,59,71,17,27,0,12,17,27,0,12,0,12,42,67,0,12,42,67,0,12,0,12,198,92,117,82,0,12,34,54,58,49,25,30,81,56,0,12,30,37,27,27,24,29
1500000US250251304022,250251304022,"Block Group 2, Census Tract 1304.02, Suffolk County, Massachusetts",464,122,87,101,10,23,0,12,0,12,0,12,0,12,0,12,10,23,0,12,0,12,0,12,0,12,0,12,10,23,0,12,10,23,0,12,0,12,77,100,66,95,0,12,0,12,66,95,0,12,11,21,0,12,0,12,11,21,0,12,377,111,160,105,117,78,0,12,53,59,64,46,0,12,43,66,0,12,0,12,0,12,0,12,0,12,43,66,0,12,43,66,0,12,0,12,217,82,122,72,0,12,26,46,57,43,39,40,95,64,0,12,0,12,13,22,82,66
1500000US250251304023,250251304023,"Block Group 3, Census Tract 1304.02, Suffolk County, Massachusetts",446,122,38,55,38,55,0,12,0,12,0,12,0,12,0,12,38,55,0,12,0,12,0,12,0,12,0,12,38,55,0,12,38,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,408,123,278,117,205,97,0,12,32,52,136,73,37,33,73,62,0,12,0,12,0,12,0,12,0,12,73,62,0,12,14,22,15,25,44,48,130,97,92,91,0,12,0,12,57,85,35,34,38,38,0,12,13,22,25,30,0,12
1500000US250251304024,250251304024,"Block Group 4, Census Tract 1304.02, Suffolk County, Massachusetts",437,108,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,437,108,322,121,267,126,0,12,267,126,0,12,0,12,55,42,0,12,0,12,0,12,0,12,0,12,55,42,0,12,0,12,43,35,12,19,115,64,24,40,0,12,24,40,0,12,0,12,91,55,0,12,40,56,27,32,24,29
1500000US250251304025,250251304025,"Block Group 5, Census Tract 1304.02, Suffolk County, Massachusetts",328,108,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,13,20,315,110,220,98,191,90,0,12,32,43,107,76,52,45,29,36,0,12,0,12,0,12,0,12,0,12,29,36,0,12,0,12,0,12,29,36,95,64,45,70,0,12,0,12,45,70,0,12,50,36,0,12,11,18,0,12,39,36
1500000US250251304041,250251304041,"Block Group 1, Census Tract 1304.04, Suffolk County, Massachusetts",846,96,86,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,86,51,25,20,0,12,0,12,25,20,0,12,61,50,0,12,0,12,0,12,61,50,760,105,474,126,268,65,0,12,72,41,139,54,57,32,206,126,58,46,20,33,11,17,7,12,20,24,148,130,0,12,32,38,103,119,13,20,286,84,111,60,4,7,0,12,45,28,62,48,175,74,0,12,15,19,101,62,59,42
1500000US250251304042,250251304042,"Block Group 2, Census Tract 1304.04, Suffolk County, Massachusetts",242,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,242,52,135,56,119,58,0,12,44,41,51,39,24,25,16,23,0,12,0,12,0,12,0,12,0,12,16,23,0,12,0,12,16,23,0,12,107,42,59,35,0,12,38,33,8,14,13,14,48,27,0,12,7,11,34,23,7,10
1500000US250251304043,250251304043,"Block Group 3, Census Tract 1304.04, Suffolk County, Massachusetts",218,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,218,62,186,62,115,54,0,12,39,36,62,59,14,21,71,53,33,39,0,12,9,15,24,37,0,12,38,37,0,12,0,12,19,21,19,28,32,41,0,12,0,12,0,12,0,12,0,12,32,41,0,12,0,12,32,41,0,12
1500000US250251304061,250251304061,"Block Group 1, Census Tract 1304.06, Suffolk County, Massachusetts",1040,163,257,112,206,112,0,12,0,12,0,12,0,12,0,12,206,112,16,27,0,12,0,12,16,27,0,12,190,111,10,19,107,82,73,69,0,12,51,66,0,12,0,12,0,12,0,12,0,12,51,66,0,12,0,12,51,66,0,12,783,179,492,146,117,91,0,12,76,72,20,31,21,30,375,152,18,28,0,12,0,12,18,28,0,12,357,148,0,12,256,129,85,76,16,26,291,135,171,102,0,12,63,77,44,67,64,86,120,99,0,12,73,89,15,25,32,38
1500000US250251304062,250251304062,"Block Group 2, Census Tract 1304.06, Suffolk County, Massachusetts",1042,157,167,86,120,79,107,73,0,12,36,46,13,19,58,65,13,22,0,12,0,12,0,12,0,12,0,12,13,22,13,22,0,12,0,12,0,12,47,37,0,12,0,12,0,12,0,12,0,12,47,37,14,23,0,12,0,12,33,27,875,180,575,141,434,145,0,12,184,111,189,115,61,70,141,88,21,33,0,12,0,12,21,33,0,12,120,82,0,12,57,73,48,44,15,24,300,122,54,52,0,12,36,43,0,12,18,28,246,129,0,12,19,31,198,122,29,33
1500000US250251304063,250251304063,"Block Group 3, Census Tract 1304.06, Suffolk County, Massachusetts",168,67,27,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,34,27,34,0,12,0,12,27,34,0,12,0,12,0,12,0,12,0,12,0,12,141,63,104,59,90,53,0,12,0,12,49,47,41,46,14,24,0,12,0,12,0,12,0,12,0,12,14,24,0,12,0,12,14,24,0,12,37,42,21,34,0,12,0,12,21,34,0,12,16,24,0,12,0,12,16,24,0,12
1500000US250251401021,250251401021,"Block Group 1, Census Tract 1401.02, Suffolk County, Massachusetts",381,85,50,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,53,20,22,10,16,0,12,10,16,0,12,30,48,0,12,30,48,0,12,0,12,331,80,255,80,216,76,0,12,86,64,97,56,33,27,39,38,0,12,0,12,0,12,0,12,0,12,39,38,19,29,10,15,10,16,0,12,76,33,39,31,0,12,0,12,10,16,29,26,37,26,6,8,0,12,31,26,0,12
1500000US250251401022,250251401022,"Block Group 2, Census Tract 1401.02, Suffolk County, Massachusetts",373,67,52,47,35,43,0,12,0,12,0,12,0,12,0,12,35,43,35,43,0,12,35,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,19,0,12,0,12,0,12,0,12,0,12,17,19,0,12,0,12,10,15,7,11,321,58,162,60,125,55,0,12,52,33,31,23,42,35,37,28,0,12,0,12,0,12,0,12,0,12,37,28,0,12,0,12,20,22,17,19,159,54,48,35,0,12,21,23,19,20,8,14,111,45,0,12,52,37,51,34,8,13
1500000US250251401023,250251401023,"Block Group 3, Census Tract 1401.02, Suffolk County, Massachusetts",334,67,27,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,42,27,42,0,12,0,12,27,42,0,12,0,12,0,12,0,12,0,12,0,12,307,68,215,66,101,51,0,12,27,25,58,44,16,17,114,55,24,37,0,12,0,12,24,37,0,12,90,49,22,37,16,18,35,27,17,20,92,52,64,52,0,12,36,46,20,22,8,13,28,24,0,12,19,21,0,12,9,13
1500000US250251401024,250251401024,"Block Group 4, Census Tract 1401.02, Suffolk County, Massachusetts",571,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,571,92,430,96,240,76,0,12,79,48,94,44,67,49,190,91,0,12,0,12,0,12,0,12,0,12,190,91,0,12,39,48,91,65,60,51,141,63,10,16,0,12,0,12,10,16,0,12,131,62,0,12,34,41,29,26,68,53
1500000US250251401051,250251401051,"Block Group 1, Census Tract 1401.05, Suffolk County, Massachusetts",847,128,16,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,18,16,18,0,12,0,12,16,18,0,12,0,12,0,12,0,12,0,12,0,12,831,128,567,117,448,112,0,12,148,71,216,80,84,30,119,58,36,35,0,12,17,27,19,23,0,12,83,51,0,12,26,42,33,31,24,23,264,102,104,67,0,12,63,60,19,20,22,31,160,78,0,12,57,63,54,42,49,31
1500000US250251401052,250251401052,"Block Group 2, Census Tract 1401.05, Suffolk County, Massachusetts",477,124,26,42,26,42,0,12,0,12,0,12,0,12,0,12,26,42,0,12,0,12,0,12,0,12,0,12,26,42,0,12,0,12,26,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,451,109,342,109,180,99,0,12,89,70,83,63,8,12,162,89,34,48,0,12,34,48,0,12,0,12,128,81,0,12,37,48,91,68,0,12,109,62,80,62,0,12,23,39,40,46,17,20,29,28,0,12,0,12,9,15,20,25
1500000US250251401061,250251401061,"Block Group 1, Census Tract 1401.06, Suffolk County, Massachusetts",627,63,147,54,45,30,0,12,0,12,0,12,0,12,0,12,45,30,0,12,0,12,0,12,0,12,0,12,45,30,0,12,38,28,7,11,0,12,102,44,6,9,0,12,0,12,6,9,0,12,96,42,0,12,17,17,8,14,71,40,480,70,286,73,173,63,0,12,22,21,124,53,27,23,113,52,7,11,0,12,7,11,0,12,0,12,106,51,0,12,51,38,55,30,0,12,194,60,59,33,0,12,20,23,21,19,18,15,135,55,0,12,40,30,32,27,63,41
1500000US250251401062,250251401062,"Block Group 2, Census Tract 1401.06, Suffolk County, Massachusetts",209,54,75,46,42,32,8,9,0,12,8,9,0,12,0,12,34,33,13,18,0,12,0,12,13,18,0,12,21,30,0,12,21,30,0,12,0,12,33,32,0,12,0,12,0,12,0,12,0,12,33,32,3,5,0,12,5,9,25,32,134,52,85,41,24,25,0,12,0,12,17,24,7,9,61,34,0,12,0,12,0,12,0,12,0,12,61,34,0,12,25,25,0,12,36,27,49,31,32,31,0,12,16,23,10,13,6,10,17,18,2,5,0,12,10,15,5,8
1500000US250251401071,250251401071,"Block Group 1, Census Tract 1401.07, Suffolk County, Massachusetts",758,68,108,40,36,24,6,9,0,12,0,12,0,12,6,9,30,23,6,9,0,12,0,12,6,9,0,12,24,22,0,12,24,22,0,12,0,12,72,30,55,31,0,12,6,8,37,27,12,18,17,16,0,12,0,12,12,13,5,9,650,71,411,79,264,82,0,12,75,41,120,59,69,36,147,61,37,28,0,12,24,28,13,14,0,12,110,55,12,19,17,18,63,43,18,15,239,68,131,53,13,22,23,19,58,41,37,24,108,49,0,12,7,10,75,41,26,19
1500000US250251401072,250251401072,"Block Group 2, Census Tract 1401.07, Suffolk County, Massachusetts",297,60,20,18,14,15,0,12,0,12,0,12,0,12,0,12,14,15,0,12,0,12,0,12,0,12,0,12,14,15,0,12,14,15,0,12,0,12,6,11,6,11,0,12,6,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,277,63,183,64,79,41,0,12,27,29,52,26,0,12,104,55,28,31,0,12,28,31,0,12,0,12,76,48,0,12,33,42,32,28,11,11,94,36,35,22,0,12,6,9,14,16,15,16,59,33,0,12,5,9,33,25,21,22
1500000US250251402011,250251402011,"Block Group 1, Census Tract 1402.01, Suffolk County, Massachusetts",516,69,28,28,9,13,9,13,0,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,24,14,23,0,12,14,23,0,12,0,12,5,7,0,12,0,12,5,7,0,12,488,69,284,74,140,48,0,12,71,42,69,51,0,12,144,76,33,28,0,12,24,25,0,12,9,13,111,65,0,12,51,42,52,54,8,12,204,62,82,43,4,6,41,37,10,12,27,21,122,47,0,12,47,45,36,21,39,26
1500000US250251402012,250251402012,"Block Group 2, Census Tract 1402.01, Suffolk County, Massachusetts",423,64,26,23,17,22,5,7,0,12,0,12,5,7,0,12,12,20,0,12,0,12,0,12,0,12,0,12,12,20,0,12,12,20,0,12,0,12,9,10,0,12,0,12,0,12,0,12,0,12,9,10,0,12,5,8,4,7,0,12,397,67,295,63,230,47,0,12,71,41,117,31,42,21,65,46,0,12,0,12,0,12,0,12,0,12,65,46,0,12,35,45,5,7,25,23,102,44,70,39,0,12,29,25,37,34,4,8,32,21,0,12,5,9,19,15,8,11
1500000US250251402021,250251402021,"Block Group 1, Census Tract 1402.02, Suffolk County, Massachusetts",362,95,36,33,25,29,0,12,0,12,0,12,0,12,0,12,25,29,0,12,0,12,0,12,0,12,0,12,25,29,0,12,25,29,0,12,0,12,11,16,0,12,0,12,0,12,0,12,0,12,11,16,0,12,0,12,0,12,11,16,326,96,292,98,183,73,0,12,63,47,80,47,40,30,109,88,0,12,0,12,0,12,0,12,0,12,109,88,30,44,38,62,27,42,14,15,34,30,25,27,0,12,0,12,25,27,0,12,9,14,0,12,0,12,0,12,9,14
