GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1500000US250250814003,250250814003,"Block Group 3, Census Tract 814, Suffolk County, Massachusetts",650,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,3,7,0,12,10,15,46,36,0,12,10,10,118,71,29,25,227,101,172,68,8,12,15,16
1500000US250250815001,250250815001,"Block Group 1, Census Tract 815, Suffolk County, Massachusetts",626,160,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,14,21,0,12,4,6,20,24,142,96,11,11,34,24,69,33,42,33,194,83,49,35,25,28,17,24
1500000US250250815002,250250815002,"Block Group 2, Census Tract 815, Suffolk County, Massachusetts",783,183,4,7,0,12,0,12,0,12,5,7,0,12,7,15,0,12,21,24,0,12,26,23,0,12,0,12,30,35,5,10,233,104,48,40,21,16,138,59,47,34,150,85,39,34,0,12,9,16
1500000US250250817001,250250817001,"Block Group 1, Census Tract 817, Suffolk County, Massachusetts",338,139,0,12,0,12,0,12,0,12,21,35,0,12,0,12,0,12,0,12,0,12,0,12,36,59,0,12,16,26,16,24,45,43,8,12,25,26,70,50,50,49,51,40,0,12,0,12,0,12
1500000US250250817002,250250817002,"Block Group 2, Census Tract 817, Suffolk County, Massachusetts",498,130,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,55,16,26,10,16,0,12,22,34,25,39,26,30,154,102,0,12,28,24,93,42,27,23,32,32,15,16,0,12,0,12
1500000US250250817003,250250817003,"Block Group 3, Census Tract 817, Suffolk County, Massachusetts",461,160,6,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,106,8,12,17,28,26,35,8,13,131,70,0,12,34,43,76,64,9,13,43,46,57,54,0,12,0,12
1500000US250250817004,250250817004,"Block Group 4, Census Tract 817, Suffolk County, Massachusetts",396,108,0,12,0,12,0,12,0,12,7,10,0,12,0,12,22,32,0,12,0,12,6,10,28,43,0,12,29,38,0,12,92,58,14,20,74,64,55,51,6,11,41,24,9,13,0,12,13,15
1500000US250250817005,250250817005,"Block Group 5, Census Tract 817, Suffolk County, Massachusetts",516,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,19,13,17,0,12,0,12,0,12,0,12,14,22,0,12,232,93,0,12,0,12,99,89,26,30,86,67,31,25,0,12,0,12
1500000US250250818001,250250818001,"Block Group 1, Census Tract 818, Suffolk County, Massachusetts",838,269,17,30,0,12,0,12,0,12,0,12,0,12,41,59,0,12,31,39,19,29,0,12,0,12,17,19,48,45,8,14,308,175,51,45,21,26,32,30,29,22,165,107,44,44,0,12,7,13
1500000US250250818002,250250818002,"Block Group 2, Census Tract 818, Suffolk County, Massachusetts",685,166,9,14,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,45,50,24,27,56,54,0,12,0,12,213,92,31,36,38,31,119,79,7,11,85,61,36,47,12,20,0,12
1500000US250250818003,250250818003,"Block Group 3, Census Tract 818, Suffolk County, Massachusetts",654,234,0,12,0,12,0,12,0,12,0,12,26,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,11,17,157,79,65,63,52,57,177,101,33,37,117,76,0,12,0,12,0,12
1500000US250250819001,250250819001,"Block Group 1, Census Tract 819, Suffolk County, Massachusetts",461,135,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,8,13,10,16,0,12,19,21,108,53,0,12,9,14,109,97,89,55,62,41,31,30,0,12,9,15
1500000US250250819002,250250819002,"Block Group 2, Census Tract 819, Suffolk County, Massachusetts",468,140,16,29,0,12,0,12,0,12,0,12,20,33,11,18,0,12,0,12,0,12,14,24,14,27,28,34,0,12,19,22,84,53,19,30,19,24,165,91,0,12,33,33,16,25,0,12,10,16
1500000US250250819003,250250819003,"Block Group 3, Census Tract 819, Suffolk County, Massachusetts",527,236,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,78,98,8,12,25,30,20,29,6,13,145,114,6,13,1,5,142,160,3,4,93,106,0,12,0,12,0,12
1500000US250250819004,250250819004,"Block Group 4, Census Tract 819, Suffolk County, Massachusetts",562,125,16,21,0,12,0,12,0,12,0,12,0,12,0,12,8,12,12,17,0,12,0,12,23,37,6,11,89,73,53,57,85,60,87,94,20,31,50,56,32,39,50,55,17,19,8,18,6,13
1500000US250250820001,250250820001,"Block Group 1, Census Tract 820, Suffolk County, Massachusetts",812,191,31,37,0,12,0,12,0,12,0,12,0,12,21,32,0,12,0,12,8,13,21,25,2,5,34,27,23,35,0,12,255,109,53,43,41,32,139,92,31,28,70,78,75,70,8,16,0,12
1500000US250250820002,250250820002,"Block Group 2, Census Tract 820, Suffolk County, Massachusetts",432,171,9,14,0,12,0,12,0,12,23,38,0,12,0,12,0,12,0,12,0,12,0,12,15,24,57,62,0,12,10,16,109,77,34,31,0,12,97,65,36,38,20,23,5,9,9,14,8,12
1500000US250250820003,250250820003,"Block Group 3, Census Tract 820, Suffolk County, Massachusetts",713,180,9,14,0,12,0,12,0,12,0,12,0,12,18,29,0,12,0,12,0,12,14,21,26,30,116,76,0,12,0,12,156,92,35,33,36,40,111,75,19,20,87,54,86,85,0,12,0,12
1500000US250250821001,250250821001,"Block Group 1, Census Tract 821, Suffolk County, Massachusetts",534,203,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,24,39,0,12,0,12,45,53,0,12,238,133,3,9,0,12,70,78,74,83,59,53,0,12,0,12,0,12
1500000US250250821002,250250821002,"Block Group 2, Census Tract 821, Suffolk County, Massachusetts",967,260,33,42,0,12,0,12,0,12,81,123,0,12,0,12,45,63,0,12,60,86,0,12,0,12,56,60,46,71,60,64,245,151,17,29,0,12,190,120,47,57,87,85,0,12,0,12,0,12
1500000US250250821003,250250821003,"Block Group 3, Census Tract 821, Suffolk County, Massachusetts",1525,300,55,62,0,12,0,12,0,12,0,12,0,12,0,12,34,38,0,12,0,12,94,88,41,65,0,12,44,44,108,90,368,158,59,59,57,45,267,168,115,83,124,83,92,55,42,66,25,24
1500000US250250901001,250250901001,"Block Group 1, Census Tract 901, Suffolk County, Massachusetts",867,147,28,29,0,12,0,12,0,12,0,12,0,12,0,12,41,45,0,12,0,12,77,53,7,10,15,24,37,46,80,49,256,99,38,35,49,41,106,62,63,45,58,48,12,16,0,12,0,12
1500000US250250901002,250250901002,"Block Group 2, Census Tract 901, Suffolk County, Massachusetts",550,213,8,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,53,70,10,15,6,9,32,36,24,37,161,115,15,17,9,14,155,92,18,28,50,39,0,12,0,12,0,12
1500000US250250901003,250250901003,"Block Group 3, Census Tract 901, Suffolk County, Massachusetts",544,156,0,12,0,12,0,12,0,12,11,18,0,12,18,29,0,12,30,37,0,12,7,11,0,12,19,30,19,27,0,12,104,60,10,15,14,23,71,52,0,12,120,70,97,117,24,25,0,12
1500000US250250901004,250250901004,"Block Group 4, Census Tract 901, Suffolk County, Massachusetts",593,206,5,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,5,8,50,70,71,72,26,27,113,64,20,22,29,31,102,81,26,31,113,93,11,18,13,19,0,12
1500000US250250901005,250250901005,"Block Group 5, Census Tract 901, Suffolk County, Massachusetts",486,241,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,21,6,14,7,11,0,12,11,16,44,53,55,52,190,109,22,27,19,20,91,71,0,12,21,26,0,12,0,12,0,12
1500000US250250902001,250250902001,"Block Group 1, Census Tract 902, Suffolk County, Massachusetts",375,133,22,22,0,12,0,12,18,26,5,10,0,12,0,12,6,11,0,12,0,12,0,12,0,12,0,12,20,21,52,50,144,66,0,12,10,14,69,50,2,6,21,32,6,10,0,12,0,12
1500000US250250902002,250250902002,"Block Group 2, Census Tract 902, Suffolk County, Massachusetts",503,133,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,17,14,19,28,30,20,30,40,38,15,21,7,13,190,78,20,27,19,19,85,55,22,24,24,27,0,12,0,12,0,12
1500000US250250902003,250250902003,"Block Group 3, Census Tract 902, Suffolk County, Massachusetts",556,156,34,30,0,12,0,12,0,12,8,14,0,12,12,17,13,21,9,15,12,18,0,12,6,10,50,42,18,28,0,12,196,81,9,14,16,25,78,48,28,22,52,36,15,17,0,12,0,12
1500000US250250903001,250250903001,"Block Group 1, Census Tract 903, Suffolk County, Massachusetts",481,213,22,25,0,12,0,12,0,12,0,12,23,36,0,12,0,12,18,24,0,12,0,12,0,12,0,12,0,12,0,12,169,106,11,17,50,50,142,117,31,40,15,24,0,12,0,12,0,12
1500000US250250903002,250250903002,"Block Group 2, Census Tract 903, Suffolk County, Massachusetts",944,195,0,12,0,12,0,12,0,12,42,56,0,12,15,24,25,40,0,12,9,16,20,28,0,12,53,41,22,24,6,13,277,94,96,69,37,33,240,125,46,45,0,12,56,56,0,12,0,12
1500000US250250903003,250250903003,"Block Group 3, Census Tract 903, Suffolk County, Massachusetts",496,174,57,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,38,38,1,4,0,12,16,23,94,73,0,12,24,38,40,42,64,45,120,79,31,52,0,12,0,12
1500000US250250904001,250250904001,"Block Group 1, Census Tract 904, Suffolk County, Massachusetts",396,132,11,17,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,16,24,0,12,13,20,0,12,44,49,0,12,117,71,50,40,27,41,39,54,6,9,35,53,22,36,9,14,0,12
1500000US250250904002,250250904002,"Block Group 2, Census Tract 904, Suffolk County, Massachusetts",1051,299,27,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,21,0,12,30,33,50,51,47,50,64,52,333,133,59,65,5,8,132,84,136,128,119,110,32,38,0,12,0,12
1500000US250250904003,250250904003,"Block Group 3, Census Tract 904, Suffolk County, Massachusetts",294,117,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,0,12,43,41,0,12,8,13,0,12,9,14,79,62,15,35,16,28,21,19,0,12,55,45,23,26,9,14,0,12
1500000US250250904004,250250904004,"Block Group 4, Census Tract 904, Suffolk County, Massachusetts",508,194,27,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,124,141,0,12,0,12,26,47,0,12,23,37,6,12,86,54,0,12,10,15,38,36,50,56,48,55,70,64,0,12,0,12
1500000US250250906001,250250906001,"Block Group 1, Census Tract 906, Suffolk County, Massachusetts",692,138,29,25,0,12,0,12,0,12,0,12,13,17,11,16,16,21,25,19,0,12,10,15,42,32,44,54,20,21,5,9,130,69,69,49,13,16,157,81,44,37,48,29,13,13,3,6,0,12
1500000US250250906002,250250906002,"Block Group 2, Census Tract 906, Suffolk County, Massachusetts",784,142,35,33,0,12,0,12,0,12,0,12,8,13,13,19,23,24,31,31,26,31,39,46,0,12,67,43,9,15,39,41,248,77,16,21,45,34,72,43,26,22,31,20,49,38,7,12,0,12
1500000US250250907001,250250907001,"Block Group 1, Census Tract 907, Suffolk County, Massachusetts",1110,289,10,15,0,12,0,12,0,12,30,39,0,12,0,12,96,115,0,12,0,12,0,12,36,57,68,100,12,21,16,26,201,107,71,61,5,7,92,67,43,37,243,119,102,76,37,35,48,59
1500000US250250907002,250250907002,"Block Group 2, Census Tract 907, Suffolk County, Massachusetts",881,208,16,25,0,12,0,12,0,12,15,22,0,12,0,12,0,12,0,12,50,61,43,45,0,12,53,64,0,12,20,32,84,60,40,44,15,17,80,54,51,38,349,128,40,25,25,19,0,12
1500000US250250907003,250250907003,"Block Group 3, Census Tract 907, Suffolk County, Massachusetts",931,176,20,25,0,12,0,12,0,12,0,12,2,5,0,12,15,25,42,50,0,12,50,49,0,12,13,20,7,11,14,21,296,110,8,13,45,37,91,51,47,29,202,89,43,40,21,16,15,18
1500000US250250907004,250250907004,"Block Group 4, Census Tract 907, Suffolk County, Massachusetts",478,188,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,17,0,12,0,12,29,45,33,51,0,12,213,141,0,12,15,24,12,19,32,49,112,73,7,11,0,12,10,16
1500000US250250909011,250250909011,"Block Group 1, Census Tract 909.01, Suffolk County, Massachusetts",1090,251,20,16,0,12,0,12,5,8,0,12,0,12,2,9,0,12,0,12,17,13,0,12,0,12,8,13,41,32,34,38,160,112,62,55,0,12,51,37,75,53,363,163,212,107,27,32,13,14
1500000US250250909012,250250909012,"Block Group 2, Census Tract 909.01, Suffolk County, Massachusetts",845,196,15,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,20,0,12,8,15,0,12,0,12,0,12,0,12,50,40,24,32,19,28,60,41,37,35,311,133,225,102,61,49,20,23
1500000US250250910011,250250910011,"Block Group 1, Census Tract 910.01, Suffolk County, Massachusetts",556,238,22,26,0,12,0,12,0,12,0,12,2,5,74,116,39,63,0,12,0,12,0,12,37,43,33,51,2,5,4,8,117,67,4,8,19,19,34,39,40,36,86,85,33,49,10,17,0,12
1500000US250250910012,250250910012,"Block Group 2, Census Tract 910.01, Suffolk County, Massachusetts",772,227,36,58,0,12,0,12,0,12,0,12,19,31,0,12,0,12,24,31,0,12,20,23,2,7,36,46,48,50,2,8,85,57,38,41,4,7,43,43,45,48,244,137,87,98,39,57,0,12
1500000US250250910013,250250910013,"Block Group 3, Census Tract 910.01, Suffolk County, Massachusetts",430,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,0,12,57,51,7,12,0,12,34,33,15,16,183,89,124,62,0,12,6,10
1500000US250250910014,250250910014,"Block Group 4, Census Tract 910.01, Suffolk County, Massachusetts",734,149,0,12,0,12,0,12,0,12,0,12,13,22,0,12,14,24,0,12,0,12,0,12,0,12,0,12,6,11,13,20,72,44,22,36,23,20,60,46,70,62,250,101,191,90,0,12,0,12
1500000US250250911001,250250911001,"Block Group 1, Census Tract 911, Suffolk County, Massachusetts",1058,301,63,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,22,36,9,14,52,55,20,31,294,137,31,43,18,20,64,58,0,12,353,144,86,47,17,20,21,24
1500000US250250911002,250250911002,"Block Group 2, Census Tract 911, Suffolk County, Massachusetts",634,192,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,12,18,7,10,17,22,0,12,26,29,87,69,0,12,0,12,75,47,0,12,316,117,71,45,7,12,0,12
1500000US250250911003,250250911003,"Block Group 3, Census Tract 911, Suffolk County, Massachusetts",678,266,28,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,6,12,9,13,15,23,22,32,139,103,0,12,37,47,34,39,49,54,236,80,73,58,18,29,0,12
1500000US250250911004,250250911004,"Block Group 4, Census Tract 911, Suffolk County, Massachusetts",529,184,17,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,35,7,11,24,36,0,12,4,13,2,8,62,56,26,31,27,26,115,102,35,36,168,90,12,17,9,15,0,12
1500000US250250911005,250250911005,"Block Group 5, Census Tract 911, Suffolk County, Massachusetts",736,232,2,4,0,12,0,12,0,12,0,12,37,57,0,12,29,44,0,12,0,12,0,12,27,31,26,40,0,12,34,45,199,144,0,12,54,49,5,8,9,15,188,107,91,73,35,37,0,12
1500000US250250912001,250250912001,"Block Group 1, Census Tract 912, Suffolk County, Massachusetts",757,180,19,27,0,12,0,12,0,12,0,12,0,12,8,13,0,12,30,48,7,11,12,14,0,12,0,12,21,32,0,12,56,52,51,50,29,34,135,96,56,44,231,134,90,76,12,15,0,12
1500000US250250912002,250250912002,"Block Group 2, Census Tract 912, Suffolk County, Massachusetts",923,237,31,35,0,12,0,12,13,28,0,12,14,14,12,12,11,18,0,12,5,9,2,11,12,18,0,12,10,14,29,30,170,101,31,40,40,44,189,88,30,47,115,55,165,104,18,19,26,28
1500000US250250912003,250250912003,"Block Group 3, Census Tract 912, Suffolk County, Massachusetts",545,138,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,50,11,18,31,39,26,36,34,36,66,61,7,12,0,12,110,57,8,12,165,89,33,39,10,23,0,12
1500000US250250913001,250250913001,"Block Group 1, Census Tract 913, Suffolk County, Massachusetts",983,200,16,18,0,12,0,12,0,12,0,12,0,12,64,70,0,12,69,80,8,15,19,20,16,24,11,18,16,24,43,41,333,114,48,39,35,21,77,44,38,34,169,74,10,14,11,17,0,12
1500000US250250913002,250250913002,"Block Group 2, Census Tract 913, Suffolk County, Massachusetts",673,153,21,23,0,12,0,12,0,12,0,12,11,17,3,5,29,30,10,15,0,12,15,22,16,14,28,26,45,44,68,51,163,87,66,43,13,13,68,38,25,30,77,55,15,15,0,12,0,12
1500000US250250914001,250250914001,"Block Group 1, Census Tract 914, Suffolk County, Massachusetts",1165,167,98,66,0,12,0,12,0,12,0,12,10,12,55,59,30,29,6,9,38,31,3,6,12,12,36,43,37,46,34,29,280,97,96,48,33,35,168,78,54,38,142,57,33,21,0,12,0,12
1500000US250250914002,250250914002,"Block Group 2, Census Tract 914, Suffolk County, Massachusetts",643,135,10,15,0,12,0,12,0,12,7,10,12,20,0,12,0,12,23,25,18,21,4,10,31,23,6,8,18,17,21,25,134,56,7,10,45,29,161,68,20,25,92,59,34,29,0,12,0,12
1500000US250250915001,250250915001,"Block Group 1, Census Tract 915, Suffolk County, Massachusetts",1466,269,29,29,0,12,0,12,0,12,11,17,35,53,45,55,19,30,25,29,0,12,8,13,0,12,64,47,0,12,17,19,599,214,13,23,21,23,259,130,78,43,164,75,40,33,39,39,0,12
1500000US250250915002,250250915002,"Block Group 2, Census Tract 915, Suffolk County, Massachusetts",1071,226,10,22,0,12,0,12,0,12,0,12,0,12,12,18,10,21,70,67,53,84,41,32,0,12,46,49,27,32,22,23,303,120,0,12,47,34,213,147,29,35,134,71,54,54,0,12,0,12
1500000US250250915003,250250915003,"Block Group 3, Census Tract 915, Suffolk County, Massachusetts",573,233,37,31,0,12,0,12,0,12,0,12,8,13,33,57,29,32,37,65,20,31,25,24,35,55,0,12,0,12,9,15,171,96,0,12,0,12,110,84,16,28,9,16,34,26,0,12,0,12
1500000US250250916001,250250916001,"Block Group 1, Census Tract 916, Suffolk County, Massachusetts",853,230,66,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,35,8,17,0,12,38,60,0,12,13,27,0,12,275,168,53,54,36,38,115,69,24,26,93,81,105,77,0,12,0,12
1500000US250250916002,250250916002,"Block Group 2, Census Tract 916, Suffolk County, Massachusetts",874,275,50,80,0,12,0,12,0,12,0,12,0,12,0,12,31,32,16,22,9,14,51,54,7,12,29,34,0,12,37,36,285,163,20,33,21,26,205,151,42,32,71,51,0,12,0,12,0,12
1500000US250250916003,250250916003,"Block Group 3, Census Tract 916, Suffolk County, Massachusetts",306,113,76,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,8,16,19,0,12,16,25,35,41,26,25,12,22,46,52,32,37,29,35,8,12,6,9,0,12,0,12
1500000US250250917001,250250917001,"Block Group 1, Census Tract 917, Suffolk County, Massachusetts",839,159,32,25,0,12,0,12,0,12,0,12,0,12,101,106,0,12,37,50,28,31,9,15,20,21,30,36,21,24,22,19,158,61,18,19,30,19,76,43,68,42,134,77,42,31,13,21,0,12
1500000US250250917002,250250917002,"Block Group 2, Census Tract 917, Suffolk County, Massachusetts",593,138,27,32,0,12,0,12,0,12,0,12,0,12,21,22,8,14,52,33,0,12,0,12,42,53,35,31,30,25,37,42,162,61,34,25,26,24,70,35,19,21,22,23,8,13,0,12,0,12
1500000US250250917003,250250917003,"Block Group 3, Census Tract 917, Suffolk County, Massachusetts",613,164,19,30,0,12,0,12,0,12,0,12,0,12,4,7,13,19,18,27,11,18,16,16,31,24,47,45,35,40,20,21,156,95,42,28,51,35,72,39,6,9,57,47,15,16,0,12,0,12
1500000US250250918001,250250918001,"Block Group 1, Census Tract 918, Suffolk County, Massachusetts",937,393,10,30,0,12,0,12,0,12,0,12,0,12,29,49,11,19,10,18,7,12,14,24,5,6,14,24,4,9,0,12,280,136,151,132,26,34,73,62,235,218,51,58,6,17,0,12,11,20
1500000US250250918002,250250918002,"Block Group 2, Census Tract 918, Suffolk County, Massachusetts",761,279,96,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,0,12,47,67,0,12,0,12,50,71,0,12,248,131,0,12,122,95,135,89,0,12,44,54,0,12,0,12,0,12
1500000US250250918003,250250918003,"Block Group 3, Census Tract 918, Suffolk County, Massachusetts",859,284,76,99,0,12,0,12,0,12,0,12,0,12,35,44,0,12,0,12,23,37,0,12,11,17,0,12,24,33,0,12,295,127,41,45,106,102,194,92,28,36,26,33,0,12,0,12,0,12
1500000US250250919001,250250919001,"Block Group 1, Census Tract 919, Suffolk County, Massachusetts",750,198,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,45,0,12,0,12,30,43,58,75,15,24,23,38,374,134,36,38,25,32,49,37,29,32,48,40,14,22,0,12,0,12
1500000US250250919002,250250919002,"Block Group 2, Census Tract 919, Suffolk County, Massachusetts",688,334,6,12,0,12,0,12,0,12,12,19,0,12,0,12,19,30,9,15,0,12,48,78,0,12,0,12,14,22,13,20,292,178,36,44,31,30,106,64,34,37,52,53,16,20,0,12,0,12
1500000US250250919003,250250919003,"Block Group 3, Census Tract 919, Suffolk County, Massachusetts",967,261,38,47,0,12,0,12,0,12,0,12,22,34,0,12,8,12,107,131,35,41,16,23,21,34,28,30,9,15,64,53,217,88,51,41,27,32,188,120,53,35,63,64,20,31,0,12,0,12
1500000US250250919004,250250919004,"Block Group 4, Census Tract 919, Suffolk County, Massachusetts",376,127,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,19,29,21,23,6,9,8,12,9,13,7,12,87,60,0,12,14,23,0,12,40,41,59,58,80,44,0,12,16,15
1500000US250250920001,250250920001,"Block Group 1, Census Tract 920, Suffolk County, Massachusetts",877,230,77,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,17,0,12,0,12,16,17,0,12,112,100,0,12,348,152,8,14,35,33,103,72,47,32,91,48,31,33,0,12,0,12
1500000US250250920002,250250920002,"Block Group 2, Census Tract 920, Suffolk County, Massachusetts",1390,276,64,65,0,12,0,12,0,12,0,12,0,12,8,14,22,19,93,92,0,12,72,60,18,23,29,48,78,65,15,21,357,152,32,39,56,48,326,144,11,17,141,71,68,47,0,12,0,12
1500000US250250920003,250250920003,"Block Group 3, Census Tract 920, Suffolk County, Massachusetts",474,200,52,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,0,12,10,16,0,12,30,41,19,27,32,29,98,72,16,22,0,12,113,87,28,43,31,48,9,13,18,29,0,12
1500000US250250920004,250250920004,"Block Group 4, Census Tract 920, Suffolk County, Massachusetts",708,196,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,10,16,0,12,22,34,20,31,22,25,33,31,346,146,51,44,0,12,121,81,19,24,49,40,0,12,0,12,0,12
1500000US250250921011,250250921011,"Block Group 1, Census Tract 921.01, Suffolk County, Massachusetts",1405,579,50,47,0,12,0,12,0,12,0,12,0,12,0,12,26,39,0,12,0,12,0,12,20,36,37,58,63,96,155,211,272,143,94,110,50,77,233,152,0,12,382,301,23,37,0,12,0,12
1500000US250250921012,250250921012,"Block Group 2, Census Tract 921.01, Suffolk County, Massachusetts",861,362,135,181,0,12,0,12,0,12,0,12,0,12,36,54,0,12,6,13,0,12,5,11,0,12,0,12,0,12,32,40,314,192,0,12,77,81,131,118,12,22,59,62,27,43,0,12,27,45
1500000US250250921013,250250921013,"Block Group 3, Census Tract 921.01, Suffolk County, Massachusetts",533,269,0,12,0,12,0,12,0,12,25,40,0,12,0,12,0,12,21,33,0,12,0,12,0,12,25,38,0,12,14,23,56,69,20,31,10,17,83,95,78,74,106,139,95,107,0,12,0,12
1500000US250250921014,250250921014,"Block Group 4, Census Tract 921.01, Suffolk County, Massachusetts",669,292,0,12,0,12,0,12,0,12,29,52,46,65,51,73,20,35,0,12,0,12,0,12,0,12,43,69,0,12,0,12,125,87,17,27,17,26,212,154,52,65,17,27,40,45,0,12,0,12
1500000US250250921015,250250921015,"Block Group 5, Census Tract 921.01, Suffolk County, Massachusetts",1491,432,96,112,0,12,0,12,0,12,44,60,0,12,30,48,95,106,28,49,15,19,52,48,65,72,116,112,108,112,0,12,428,167,58,58,10,12,78,65,70,53,161,111,37,47,0,12,0,12
1500000US250250922001,250250922001,"Block Group 1, Census Tract 922, Suffolk County, Massachusetts",728,262,22,28,0,12,0,12,0,12,0,12,12,18,0,12,53,65,32,37,0,12,41,64,19,29,22,34,16,25,20,22,115,74,13,29,24,29,41,37,57,43,123,69,75,43,19,21,24,23
1500000US250250922002,250250922002,"Block Group 2, Census Tract 922, Suffolk County, Massachusetts",620,267,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,52,0,12,0,12,0,12,161,116,12,20,0,12,117,80,83,58,156,99,49,39,0,12,0,12
1500000US250250922003,250250922003,"Block Group 3, Census Tract 922, Suffolk County, Massachusetts",581,183,25,38,0,12,0,12,0,12,0,12,21,32,0,12,0,12,0,12,10,15,1,2,0,12,35,31,0,12,0,12,162,85,18,30,0,12,79,87,23,23,130,70,52,34,9,14,16,25
1500000US250250922004,250250922004,"Block Group 4, Census Tract 922, Suffolk County, Massachusetts",419,109,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,49,0,12,78,56,0,12,29,46,96,69,0,12,51,49,94,51,29,27,0,12
1500000US250250923001,250250923001,"Block Group 1, Census Tract 923, Suffolk County, Massachusetts",464,122,15,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,15,6,11,9,14,2,4,32,29,7,10,11,10,112,64,13,20,27,21,130,60,40,30,40,32,12,17,0,12,0,12
1500000US250250923002,250250923002,"Block Group 2, Census Tract 923, Suffolk County, Massachusetts",411,104,0,12,0,12,0,12,0,12,0,12,21,20,0,12,0,12,6,9,0,12,11,16,0,12,14,22,41,27,0,12,121,48,7,10,13,18,46,33,26,20,102,58,3,8,0,12,0,12
1500000US250250923003,250250923003,"Block Group 3, Census Tract 923, Suffolk County, Massachusetts",925,169,36,29,0,12,0,12,0,12,0,12,8,14,0,12,15,24,52,46,14,21,16,25,0,12,32,28,28,25,75,46,260,98,0,12,21,17,147,81,95,61,104,56,11,16,0,12,11,15
1500000US250250923004,250250923004,"Block Group 4, Census Tract 923, Suffolk County, Massachusetts",366,141,13,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,5,7,8,14,24,26,12,18,13,20,0,12,162,88,10,17,8,12,22,23,28,33,35,26,16,26,0,12,0,12
1500000US250250924001,250250924001,"Block Group 1, Census Tract 924, Suffolk County, Massachusetts",357,181,48,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,41,0,12,0,12,47,54,14,27,99,97,29,47,0,12,31,48,19,36,17,26,11,35,16,31,0,12
